,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID,year,eviction-rate,eviction-filing-rate,2011-2015,2015-2019
3727,"1302 S Karlov Ave 2, Chicago, IL 60623",1050,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788726,41.8641,-87.7279,POINT (-87.72790000000001 41.8641),170312909001,IL,Cook,Chicago,Archer Heights,269568,2016,0.62,3.41,-0.015256588072122053,0.06267605633802817
3728,"4420 S Wells St 1, Chicago, IL 60609",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788769,41.8139,-87.6326,POINT (-87.6326 41.8139),170318355002,IL,Cook,Chicago,Fuller Park,269581,2016,3.31,9.39,,
3729,"7451 S Champlain Ave 1, Chicago, IL 60619",975,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788779,41.7588,-87.6087,POINT (-87.6087 41.7588),170316909002,IL,Cook,Chicago,Park Manor,403356,2016,0.0,7.38,-0.023148148148148147,0.06398104265402843
3730,"2337 W Roscoe St , Chicago, IL 60618",1150,Apt,1.0,2.0,Yes,Available Now,(773) 879-3676,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4788959,41.9429,-87.6872,POINT (-87.6872 41.9429),170310510001,IL,Cook,Chicago,Roscoe Village,403292,2016,0.0,1.05,0.0774986638161411,-0.013392857142857142
3731,"1541 S Saint Louis Ave West, Chicago, IL 60623",1075,Apt,1.0,1.0,Yes,Available Now,(773) 879-3676,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4788961,41.8596,-87.7125,POINT (-87.71250000000001 41.8596),170312912001,IL,Cook,Chicago,Archer Heights,269568,2016,1.01,5.7,-0.015256588072122053,0.06267605633802817
3732,"1015 W Garfield Blvd , Chicago, IL 60621",1350,Apt,1.0,4.0,Yes,Available Now,(773) 800-0151,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4789016,41.7936,-87.6506,POINT (-87.6506 41.7936),170316805002,IL,Cook,Chicago,Englewood,138261,2016,5.24,10.04,-0.018268467037331215,0.0744336569579288
3733,"7810 S Cornell Ave 3, Chicago, IL 60649",980,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4789052,41.753,-87.5847,POINT (-87.5847 41.753),170318342003,IL,Cook,Chicago,South Shore,269608,2016,3.15,6.69,-0.028191072826938137,0.038678485092667206
3734,"1415 W 90th St , Chicago, IL 60620",775,Apt,1.0,1.0,Yes,Available Now,(630) 415-5414,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4789155,41.7303,-87.6587,POINT (-87.6587 41.7303),170317302013,IL,Cook,Chicago,Brainerd,403378,2016,2.18,5.34,0.0030959752321981426,0.11265432098765432
3735,"6221 S Dorchester Ave 3, Chicago, IL 60637",1253,Apt,1.0,2.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4789160,41.7818,-87.5911,POINT (-87.5911 41.7818),170314202001,IL,Cook,Chicago,Woodlawn,276138,2016,1.81,3.98,-0.02700781805259417,0.02410518626734843
3736,"1030 N Monticello Ave 2, Chicago, IL 60651",1800,Apt,2.0,4.0,Yes,Available Now,(773) 633-2369,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4789203,41.9,-87.7179,POINT (-87.7179 41.9),170312312001,IL,Cook,Chicago,Humboldt Park,269585,2016,1.49,8.58,0.05357142857142857,0.031387319522912745
3737,"1216 S Avers Ave 2, Chicago, IL 60623",1200,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4789291,41.8656,-87.7217,POINT (-87.7217 41.8656),170318387003,IL,Cook,Chicago,Archer Heights,269568,2016,1.69,3.8,-0.015256588072122053,0.06267605633802817
3738,"3838 W Van Buren St 2, Chicago, IL 60624",1300,Apt,1.0,3.0,Yes,Available Now,(773) 410-1798,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4789332,41.8756,-87.7222,POINT (-87.7222 41.8756),170312608002,IL,Cook,Chicago,East Garfield Park,269577,2016,2.59,7.49,-0.012162162162162163,0.03419972640218878
3739,"7759 S Aberdeen St 2, Chicago, IL 60620",1350,Apt,1.0,3.0,Yes,Available Now,(773) 800-0151,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4789343,41.7536,-87.6513,POINT (-87.65130000000001 41.7536),170317102003,IL,Cook,Chicago,Gresham,269571,2016,3.51,8.33,-0.0031007751937984496,0.09720062208398134
3740,"5920 S Calumet Ave 3, Chicago, IL 60637",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4789455,41.7868,-87.6178,POINT (-87.6178 41.7868),170318345001,IL,Cook,Chicago,Washington Park,275927,2016,3.0,7.07,-0.03381294964028777,0.0387192851824274
3741,"7125 S Champlain Ave 1, Chicago, IL 60619",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4789519,41.765,-87.6089,POINT (-87.60890000000001 41.765),170316909001,IL,Cook,Chicago,Park Manor,403356,2016,0.88,7.46,-0.023148148148148147,0.06398104265402843
3742,"8137 S Michigan Ave 2, Chicago, IL 60619",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4789580,41.7467,-87.6212,POINT (-87.6212 41.7467),170314403004,IL,Cook,Chicago,Chatham,273222,2016,1.43,3.93,-0.003000750187546887,0.08653122648607976
3743,"8139 S Michigan Ave Basement, Chicago, IL 60619",650,Apt,1.0,0.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4789582,41.7462,-87.6209,POINT (-87.62090000000001 41.7462),170314403004,IL,Cook,Chicago,Chatham,273222,2016,1.43,3.93,-0.003000750187546887,0.08653122648607976
3744,"10713 S Church St , Chicago, IL 60643",2800,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4789602,41.699,-87.6601,POINT (-87.6601 41.699),170317501003,IL,Cook,Chicago,Morgan Park,269595,2016,1.66,4.42,-0.008178438661710037,0.10044977511244378
3745,"1039 W Garfield Blvd 2, Chicago, IL 60621",1375,Apt,1.5,3.0,Yes,Available Now,(773) 916-1861,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4789618,41.7935,-87.6514,POINT (-87.6514 41.7935),170316805002,IL,Cook,Chicago,Englewood,138261,2016,5.24,10.04,-0.018268467037331215,0.0744336569579288
3746,"7545 S Saginaw Ave 2, Chicago, IL 60649",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4789622,41.7578,-87.5597,POINT (-87.55970000000001 41.7578),170314313022,IL,Cook,Chicago,South Shore,269608,2016,5.42,10.44,-0.028191072826938137,0.038678485092667206
3747,"10758 S Michigan Ave , Chicago, IL 60628",525,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4789653,41.6983,-87.6212,POINT (-87.6212 41.6983),170314909022,IL,Cook,Chicago,Roseland,275251,2016,2.16,6.48,0.0048543689320388345,0.10305958132045089
3748,"10758 S Michigan Ave , Chicago, IL 60628",450,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4789668,41.6983,-87.6212,POINT (-87.6212 41.6983),170314909022,IL,Cook,Chicago,Roseland,275251,2016,2.16,6.48,0.0048543689320388345,0.10305958132045089
3749,"6349 S Laflin St 1, Chicago, IL 60636",550,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4789669,41.7781,-87.6614,POINT (-87.6614 41.7781),170316711001,IL,Cook,Chicago,Englewood,138261,2016,3.32,6.64,-0.018268467037331215,0.0744336569579288
3750,"8124 S Ingleside Ave 2, Chicago, IL 60619",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4789691,41.7469,-87.6017,POINT (-87.60169999999999 41.7469),170314401012,IL,Cook,Chicago,East Chatham,403360,2016,6.62,11.04,-0.04291497975708502,0.05499153976311337
3751,"1504 E 74th Pl 2, Chicago, IL 60619",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4789802,41.7598,-87.5881,POINT (-87.5881 41.7598),170314304004,IL,Cook,Chicago,Grand Crossing,276349,2016,2.91,6.8,-0.02107728337236534,0.058213716108452954
3752,"7836 S Aberdeen St , Chicago, IL 60620",785,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4789897,41.7512,-87.6517,POINT (-87.65170000000001 41.7512),170317108005,IL,Cook,Chicago,Gresham,269571,2016,2.13,5.67,-0.0031007751937984496,0.09720062208398134
3753,"7046 S Chappel Ave , Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4790040,41.7665,-87.5752,POINT (-87.5752 41.7665),170314301012,IL,Cook,Chicago,South Shore,269608,2016,6.72,11.19,-0.028191072826938137,0.038678485092667206
3754,"7622 S Phillips Ave 3b, Chicago, IL 60649",800,Apt,1.0,2.0,Yes,Available Now,(773) 771-6415,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4790077,41.7565,-87.5656,POINT (-87.5656 41.7565),170314313023,IL,Cook,Chicago,South Shore,269608,2016,5.43,12.56,-0.028191072826938137,0.038678485092667206
3755,"6159 N Hamilton Ave , Chicago, IL 60659",1889,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4790087,41.9935,-87.6832,POINT (-87.6832 41.9935),170310209012,IL,Cook,Chicago,West Rogers Park,403169,2016,1.93,5.31,0.03,0.021359223300970873
3756,"6159 N Hamilton Ave , Chicago, IL 60659",2000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4790088,41.9935,-87.6832,POINT (-87.6832 41.9935),170310209012,IL,Cook,Chicago,West Rogers Park,403169,2016,1.93,5.31,0.03,0.021359223300970873
3757,"7228 N Hamilton Ave , Chicago, IL 60645",1700,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4790090,42.0132,-87.6853,POINT (-87.6853 42.0132),170310201001,IL,Cook,Chicago,West Rogers Park,403169,2016,2.11,4.93,0.03,0.021359223300970873
3758,"11317 S Indiana Ave 1, Chicago, IL 60628",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4790348,41.6885,-87.6178,POINT (-87.6178 41.6885),170314914003,IL,Cook,Chicago,Roseland,275251,2016,1.14,4.92,0.0048543689320388345,0.10305958132045089
3759,"6600 S Laflin St , Chicago, IL 60636",750,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4790360,41.7739,-87.662,POINT (-87.66200000000001 41.7739),170316716003,IL,Cook,Chicago,Englewood,138261,2016,0.91,4.55,-0.018268467037331215,0.0744336569579288
3760,"5657 S Throop St 2, Chicago, IL 60636",1250,Apt,1.0,3.0,Yes,Available Now,(312) 399-2060,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4790579,41.7907,-87.6567,POINT (-87.6567 41.7907),170316701001,IL,Cook,Chicago,Englewood,138261,2016,1.53,5.34,-0.018268467037331215,0.0744336569579288
3761,"200 N Keeler Ave 1, Chicago, IL 60624",1250,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4790634,41.8836,-87.7309,POINT (-87.73090000000001 41.8836),170312603001,IL,Cook,Chicago,West Garfield Park,269613,2016,1.87,5.85,-0.03136136849607983,0.046357615894039736
3762,"1908 S Springfield Ave 3, Chicago, IL 60623",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4790746,41.8547,-87.7226,POINT (-87.7226 41.8547),170312924002,IL,Cook,Chicago,Archer Heights,269568,2016,3.44,9.69,-0.015256588072122053,0.06267605633802817
3763,"6951 S Merrill Ave 1, Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(708) 793-7317,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4790763,41.7684,-87.5723,POINT (-87.5723 41.7684),170314301011,IL,Cook,Chicago,South Shore,269608,2016,9.66,30.43,-0.028191072826938137,0.038678485092667206
3764,"7952 S Greenwood Ave Garden, Chicago, IL 60619",1125,Apt,1.0,3.0,Yes,Available Now,(312) 545-7071,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4790903,41.7498,-87.5981,POINT (-87.5981 41.7498),170314401011,IL,Cook,Chicago,East Chatham,403360,2016,5.31,11.86,-0.04291497975708502,0.05499153976311337
3765,"7725 S Aberdeen St 2, Chicago, IL 60620",1375,Apt,1.0,3.0,Yes,Available Now,(773) 899-3526,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4790940,41.7534,-87.6512,POINT (-87.6512 41.7534),170317102003,IL,Cook,Chicago,Gresham,269571,2016,3.51,8.33,-0.0031007751937984496,0.09720062208398134
3766,"5105 W Waveland Ave 2, Chicago, IL 60641",1800,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4790968,41.9476,-87.7548,POINT (-87.7548 41.9476),170311508003,IL,Cook,Chicago,Portage Park,275083,2016,0.46,2.29,0.08005003126954346,0.1123335263462652
3767,"3802 W Huron St 2, Chicago, IL 60624",1100,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4791031,41.8938,-87.7214,POINT (-87.7214 41.8938),170312315006,IL,Cook,Chicago,East Garfield Park,269577,2016,2.89,5.49,-0.012162162162162163,0.03419972640218878
3768,"1513 Through 1539 W 90th Street 1, Chicago, IL 60620",850,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4791110,41.7302,-87.662,POINT (-87.66200000000001 41.7302),170317302014,IL,Cook,Chicago,Brainerd,403378,2016,1.88,6.07,0.0030959752321981426,0.11265432098765432
3769,"1110 S Richmond St 1, Chicago, IL 60612",1650,Duplex,2.0,4.0,Yes,Available Now,(773) 807-3809,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Duplex/4791179,41.8679,-87.6999,POINT (-87.6999 41.8679),170318386002,IL,Cook,Chicago,Archer Heights,269568,2016,1.35,6.28,-0.015256588072122053,0.06267605633802817
3770,"7933 S Maryland Ave 2, Chicago, IL 60619",1245,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4791203,41.7503,-87.6037,POINT (-87.6037 41.7503),170314401014,IL,Cook,Chicago,East Chatham,403360,2016,5.19,12.06,-0.04291497975708502,0.05499153976311337
3771,"7933 S Maryland Ave 1, Chicago, IL 60619",1250,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4791210,41.7503,-87.6037,POINT (-87.6037 41.7503),170314401014,IL,Cook,Chicago,East Chatham,403360,2016,5.19,12.06,-0.04291497975708502,0.05499153976311337
3772,"541 N Avers Ave , Chicago, IL 60624",1550,Apt,1.0,4.0,Yes,Available Now,(844) 333-9700,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4791247,41.8912,-87.722,POINT (-87.72199999999999 41.8912),170312315005,IL,Cook,Chicago,East Garfield Park,269577,2016,0.84,2.94,-0.012162162162162163,0.03419972640218878
3773,"7004 S Honore St , Chicago, IL 60636",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4791300,41.7664,-87.6702,POINT (-87.67019999999999 41.7664),170316715002,IL,Cook,Chicago,West Englewood,269612,2016,2.22,4.89,0.0024813895781637717,0.11303630363036303
3774,"8330 S Buffalo Ave , Chicago, IL 60617",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4791313,41.7439,-87.5445,POINT (-87.5445 41.7439),170314602001,IL,Cook,Chicago,The Bush,403359,2016,0.71,3.89,,
3775,"1130 W 111th Pl , Chicago, IL 60643",1400,House,1.5,4.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-full-bathroom-rental-House/4791450,41.6916,-87.651,POINT (-87.651 41.6916),170317506003,IL,Cook,Chicago,Morgan Park,269595,2016,0.85,5.08,-0.008178438661710037,0.10044977511244378
3776,"9613 S Michigan Ave 2, Chicago, IL 60628",1450,TriPlex,1.5,3.0,Yes,Available Now,(773) 946-6607,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-TriPlex/4791477,41.7195,-87.6201,POINT (-87.62009999999999 41.7195),170314905002,IL,Cook,Chicago,Rosemoor,403379,2016,0.79,2.36,0.011627906976744186,0.10727969348659004
3777,"4414 S Drexel Blvd 2, Chicago, IL 60653",950,Apt,1.0,1.0,Yes,Available Now,(773) 491-4904,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4791530,41.8144,-87.6046,POINT (-87.6046 41.8144),170313903002,IL,Cook,Chicago,Bronzeville,403145,2016,1.95,6.33,0.0026827632461435278,0.030100334448160536
3778,"7240 S Constance Ave , Chicago, IL 60649",1512,Apt,1.0,3.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4791542,41.7632,-87.5806,POINT (-87.5806 41.7632),170314305002,IL,Cook,Chicago,South Shore,269608,2016,4.77,9.91,-0.028191072826938137,0.038678485092667206
3779,"1239 S Spaulding Ave 1, Chicago, IL 60623",1150,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4791556,41.8652,-87.7078,POINT (-87.70780000000001 41.8652),170318415001,IL,Cook,Chicago,Archer Heights,269568,2016,2.55,7.89,-0.015256588072122053,0.06267605633802817
3780,"4220 S Michigan Ave , Chicago, IL 60653",1295,Apt,1.0,3.0,Yes,Available Now,(773) 396-4766,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4791766,41.8175,-87.5975,POINT (-87.5975 41.8175),170318364001,IL,Cook,Chicago,Oakland,274850,2016,0.49,1.62,-0.028053769725306838,0.07155742633794347
3781,"4228 S Michigan Ave , Chicago, IL 60653",1295,Apt,1.0,3.0,Yes,Available Now,(773) 396-4766,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4791772,41.8173,-87.5974,POINT (-87.59739999999999 41.8173),170318364001,IL,Cook,Chicago,Oakland,274850,2016,0.49,1.62,-0.028053769725306838,0.07155742633794347
3782,"4232 S Michigan Ave , Chicago, IL 60653",1095,Apt,1.0,2.0,Yes,Available Now,(773) 396-4766,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4791782,41.8173,-87.6234,POINT (-87.6234 41.8173),170318359001,IL,Cook,Chicago,Bronzeville,403145,2016,2.59,6.74,0.0026827632461435278,0.030100334448160536
3783,"8339 S Colfax Ave , Chicago, IL 60617",1253,Apt,1.0,2.0,Yes,Available Now,(844) 333-9700,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4791848,41.7433,-87.561,POINT (-87.56100000000001 41.7433),170314603023,IL,Cook,Chicago,South Chicago,140437,2016,1.44,5.04,0.02642113690952762,0.06708268330733229
3784,"6728 S Perry Ave 2n, Chicago, IL 60621",1400,Apt,1.0,3.0,Yes,Available Now,(312) 493-1385,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4791899,41.7718,-87.6288,POINT (-87.6288 41.7718),170316903001,IL,Cook,Chicago,Englewood,138261,2016,5.38,18.28,-0.018268467037331215,0.0744336569579288
3785,"7920 S Wabash Ave 1, Chicago, IL 60619",1200,House,1.0,2.0,Yes,Available Now,(708) 578-9198,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-House/4792016,41.7501,-87.6231,POINT (-87.62309999999999 41.7501),170314403005,IL,Cook,Chicago,Chatham,273222,2016,2.89,7.85,-0.003000750187546887,0.08653122648607976
3786,"830 N Central Park Ave 1, Chicago, IL 60651",850,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4792130,41.8958,-87.7658,POINT (-87.7658 41.8958),170312513002,IL,Cook,Chicago,South Austin,403120,2016,2.92,4.68,-0.003479471120389701,0.05377094972067039
3787,"5030 W North Ave 2, Chicago, IL 60639",1150,Apt,1.0,2.0,Yes,Available Now,(847) 904-0355,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4792142,41.9097,-87.7524,POINT (-87.75239999999999 41.9097),170312502002,IL,Cook,Chicago,North Austin,403323,2016,3.29,8.23,0.01722900215362527,0.1213832039520113
