,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long,Coordinates,GEOID,State,County,City,Name,RegionID
4827585,"5262 W Adams St 1, Chicago, IL 60644",1200,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827585,41.8786,-87.7575,POINT (-87.75749999999999 41.8786),170312521024,IL,Cook,Chicago,South Austin,403120
4827591,"4747 W Fulton St 1, Chicago, IL 60644",1100,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827591,41.8852,-87.7449,POINT (-87.7449 41.8852),170312518003,IL,Cook,Chicago,West Garfield Park,269613
4827594,"3350 W Ohio St 2, Chicago, IL 60624",1050,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827594,41.892,-87.7111,POINT (-87.7111 41.892),170318367001,IL,Cook,Chicago,East Garfield Park,269577
4827603,"721 S Karlov Ave 3, Chicago, IL 60624",1100,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827603,41.8717,-87.7275,POINT (-87.72750000000001 41.8717),170312610002,IL,Cook,Chicago,Archer Heights,269568
4827604,"721 S Karlov Ave , Chicago, IL 60624",1000,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827604,41.8717,-87.7275,POINT (-87.72750000000001 41.8717),170312610002,IL,Cook,Chicago,Archer Heights,269568
4827608,"1848 N Kedvale Ave 3w, Chicago, IL 60639",1100,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827608,41.915,-87.7305,POINT (-87.73050000000001 41.915),170318312003,IL,Cook,Chicago,Hermosa,273964
4827614,"5042 W Thomas St 3, Chicago, IL 60651",1050,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827614,41.9006,-87.7525,POINT (-87.7525 41.9006),170312511004,IL,Cook,Chicago,South Austin,403120
4827621,"5255 W Iowa St 1, Chicago, IL 60651",850,Apt,1.0,1.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4827621,41.8966,-87.7576,POINT (-87.7576 41.8966),170312512002,IL,Cook,Chicago,South Austin,403120
4827624,"5255 W Iowa St 2, Chicago, IL 60651",850,Apt,1.0,1.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4827624,41.8966,-87.7576,POINT (-87.7576 41.8966),170312512002,IL,Cook,Chicago,South Austin,403120
4827628,"4829 W West End Ave 2e, Chicago, IL 60644",1100,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827628,41.8828,-87.7466,POINT (-87.7466 41.8828),170312518004,IL,Cook,Chicago,South Austin,403120
4827630,"4831 W West End Ave 2w, Chicago, IL 60644",1100,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827630,41.883,-87.7467,POINT (-87.7467 41.883),170312518004,IL,Cook,Chicago,South Austin,403120
4827634,"4237 W Wilcox St Basement, Chicago, IL 60624",900,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827634,41.8786,-87.7319,POINT (-87.7319 41.8786),170312606001,IL,Cook,Chicago,West Garfield Park,269613
4827637,"4237 W Wilcox St 1, Chicago, IL 60624",1100,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827637,41.8786,-87.7319,POINT (-87.7319 41.8786),170312606001,IL,Cook,Chicago,West Garfield Park,269613
4827638,"4237 W Wilcox St 3, Chicago, IL 60624",1200,Apt,1.0,4.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4827638,41.8786,-87.7319,POINT (-87.7319 41.8786),170312606001,IL,Cook,Chicago,West Garfield Park,269613
4827664,"1302 S Karlov Ave 3, Chicago, IL 60623",1050,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827664,41.8641,-87.7279,POINT (-87.72790000000001 41.8641),170312909001,IL,Cook,Chicago,Archer Heights,269568
4827666,"4109 W 13th St 2, Chicago, IL 60623",1050,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827666,41.8642,-87.7281,POINT (-87.7281 41.8642),170312909001,IL,Cook,Chicago,Archer Heights,269568
4827676,"635 N Springfield Ave 2w, Chicago, IL 60624",1100,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827676,41.8928,-87.7232,POINT (-87.72320000000001 41.8928),170312315006,IL,Cook,Chicago,East Garfield Park,269577
4827679,"635 N Springfield Ave 3e, Chicago, IL 60624",1100,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827679,41.8928,-87.7232,POINT (-87.72320000000001 41.8928),170312315006,IL,Cook,Chicago,East Garfield Park,269577
4827680,"635 N Springfield Ave 3w, Chicago, IL 60624",1100,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827680,41.8928,-87.7232,POINT (-87.72320000000001 41.8928),170312315006,IL,Cook,Chicago,East Garfield Park,269577
4827686,"637 N Springfield Ave 2w, Chicago, IL 60624",1200,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827686,41.8929,-87.7233,POINT (-87.72329999999999 41.8929),170312315006,IL,Cook,Chicago,East Garfield Park,269577
4827688,"637 N Springfield Ave 3w, Chicago, IL 60624",1200,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827688,41.8929,-87.7233,POINT (-87.72329999999999 41.8929),170312315006,IL,Cook,Chicago,East Garfield Park,269577
4827698,"4205 W Gladys Ave 1, Chicago, IL 60624",1250,Apt,2.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4827698,41.8759,-87.7308,POINT (-87.7308 41.8759),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4827699,"501 W 65th St 1, Chicago, IL 60621",1000,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827699,41.776,-87.6375,POINT (-87.6375 41.776),170316809001,IL,Cook,Chicago,Englewood,138261
4827701,"4205 W Gladys Ave 2, Chicago, IL 60624",1250,Apt,2.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4827701,41.8759,-87.7308,POINT (-87.7308 41.8759),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4827705,"4205 W Gladys Ave 3, Chicago, IL 60624",1250,Apt,2.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4827705,41.8759,-87.7308,POINT (-87.7308 41.8759),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4827708,"637 N Springfield Ave Basement, Chicago, IL 60624",1200,Apt,1.0,3.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827708,41.8929,-87.7233,POINT (-87.72329999999999 41.8929),170312315006,IL,Cook,Chicago,East Garfield Park,269577
4827711,"635 N Springfield Ave Basement, Chicago, IL 60624",1100,Apt,1.0,2.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4827711,41.8928,-87.7232,POINT (-87.72320000000001 41.8928),170312315006,IL,Cook,Chicago,East Garfield Park,269577
4827714,"4207 W Gladys Ave 1, Chicago, IL 60624",1400,Apt,2.0,4.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4827714,41.8759,-87.7308,POINT (-87.7308 41.8759),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4827715,"4207 W Gladys Ave 2, Chicago, IL 60624",1400,Apt,2.0,4.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4827715,41.8759,-87.7308,POINT (-87.7308 41.8759),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4827717,"4207 W Gladys Ave 3, Chicago, IL 60624",1400,Apt,2.0,4.0,Yes,Available Now,(773) 226-7742,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4827717,41.8759,-87.7308,POINT (-87.7308 41.8759),170312606002,IL,Cook,Chicago,West Garfield Park,269613
4827720,"11361 S Hermosa Ave , Chicago, IL 60643",1750,House,2.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4827720,41.6867,-87.6693,POINT (-87.66930000000001 41.6867),170317505003,IL,Cook,Chicago,Morgan Park,269595
4827733,"7941 S Maryland Ave 1, Chicago, IL 60619",1000,Duplex,1.0,2.0,Yes,Available Now,(630) 776-5556,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Duplex/4827733,41.75,-87.6037,POINT (-87.6037 41.75),170314401014,IL,Cook,Chicago,East Chatham,403360
4827796,"5551 S Shields Ave , Chicago, IL 60621",1400,House,1.5,3.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-House/4827796,41.793,-87.6338,POINT (-87.63379999999999 41.793),170318346004,IL,Cook,Chicago,Englewood,138261
4827798,"10716 S Langley Ave , Chicago, IL 60628",1350,Townhouse,1.5,3.0,Yes,Available Now,(312) 852-3387,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Townhouse-Villa/4827798,41.6996,-87.6065,POINT (-87.6065 41.6996),170315002002,IL,Cook,Chicago,Roseland,275251
4827820,"6554 S Western Ave 3, Chicago, IL 60636",1200,Apt,1.0,3.0,Yes,Available Now,(847) 322-2888,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4827820,41.7753,-87.6836,POINT (-87.6836 41.7753),170316608001,IL,Cook,Chicago,Marquette Park,403148
4828085,"5507 W Adams St 2, Chicago, IL 60644",1100,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828085,41.8782,-87.7621,POINT (-87.7621 41.8782),170312521021,IL,Cook,Chicago,South Austin,403120
4828212,"7823 S Woodlawn Ave 2, Chicago, IL 60619",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828212,41.7525,-87.5952,POINT (-87.59520000000001 41.7525),170318343002,IL,Cook,Chicago,Grand Crossing,276349
4828246,"6438 S Paulina St , Chicago, IL 60636",1050,House,1.5,3.0,Yes,Available Now,(312) 771-3236,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-House/4828246,41.7765,-87.6668,POINT (-87.66679999999999 41.7765),170316712002,IL,Cook,Chicago,West Englewood,269612
4828247,"8326 S Sangamon St 2, Chicago, IL 60620",1200,Apt,1.0,3.0,Yes,Available Now,(773) 220-9140,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828247,41.7425,-87.6478,POINT (-87.6478 41.7425),170317110002,IL,Cook,Chicago,Gresham,269571
4828289,"3918 W Lexington St 2nd Floor, Chicago, IL 60624",1350,Apt,1.0,4.0,Yes,Available Now,(708) 334-1653,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4828289,41.8718,-87.7238,POINT (-87.7238 41.8718),170312609002,IL,Cook,Chicago,Archer Heights,269568
4828327,"7240 S Wentworth Ave , Chicago, IL 60621",1400,Apt,2.0,3.0,Yes,Available Now,(312) 504-4221,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4828327,41.7624,-87.6298,POINT (-87.6298 41.7624),170316911004,IL,Cook,Chicago,Englewood,138261
4828332,"7240 S Wentworth Ave , Chicago, IL 60621",1500,Apt,2.0,3.0,Yes,Available Now,(312) 504-4221,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4828332,41.7624,-87.6298,POINT (-87.6298 41.7624),170316911004,IL,Cook,Chicago,Englewood,138261
4828347,"5255 S Prairie Ave 1, Chicago, IL 60615",1512,Apt,1.5,3.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4828347,41.8001,-87.6193,POINT (-87.6193 41.8001),170318361001,IL,Cook,Chicago,Washington Park,275927
4828356,"4116 W Congress Pkwy 2, Chicago, IL 60624",1425,Apt,2.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4828356,41.8745,-87.7286,POINT (-87.7286 41.8745),170312607002,IL,Cook,Chicago,West Garfield Park,269613
4828361,"833 N Lawndale Ave , Chicago, IL 60651",1625,Apt,2.0,4.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4828361,41.8964,-87.7185,POINT (-87.71850000000001 41.8964),170312312002,IL,Cook,Chicago,Humboldt Park,269585
4828392,"1511 E 76th Pl , Chicago, IL 60619",1600,House,2.5,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-full-bathroom-rental-House/4828392,41.7558,-87.5877,POINT (-87.5877 41.7558),170318342004,IL,Cook,Chicago,Grand Crossing,276349
4828419,"3118 W Polk St 3, Chicago, IL 60612",1550,Apt,1.0,4.0,Yes,Available Now,(312) 375-3803,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4828419,41.8712,-87.7042,POINT (-87.7042 41.8712),170318373001,IL,Cook,Chicago,Archer Heights,269568
4828452,"336 W 106th St , Chicago, IL 60628",1550,House,1.0,5.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-House/4828452,41.7018,-87.6321,POINT (-87.63209999999999 41.7018),170314910005,IL,Cook,Chicago,Fernwood,403377
4828457,"140 W 110th St , Chicago, IL 60628",1400,House,1.0,3.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4828457,41.6946,-87.6272,POINT (-87.6272 41.6946),170314910002,IL,Cook,Chicago,Roseland,275251
4828460,"8917 S Exchange Ave 3, Chicago, IL 60617",1450,Apt,1.0,5.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-bathroom-rental-Apt/4828460,41.7331,-87.5523,POINT (-87.5523 41.7331),170318339001,IL,Cook,Chicago,South Chicago,140437
4828462,"8146 S Ingleside Ave 3, Chicago, IL 60619",1250,Apt,1.0,3.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828462,41.7463,-87.6017,POINT (-87.60169999999999 41.7463),170314401012,IL,Cook,Chicago,East Chatham,403360
4828465,"8720 S Saginaw Ave 2, Chicago, IL 60617",1200,Apt,1.0,3.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828465,41.7366,-87.56,POINT (-87.56 41.7366),170314606001,IL,Cook,Chicago,South Chicago,140437
4828491,"10127 S Oglesby Ave , Chicago, IL 60617",1300,House,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4828491,41.7108,-87.5655,POINT (-87.5655 41.7108),170315103004,IL,Cook,Chicago,South Deering,140440
4828523,"6554 S Western Ave 3, Chicago, IL 60636",1200,Apt,1.0,3.0,Yes,Available Now,(847) 322-2888,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828523,41.7753,-87.6836,POINT (-87.6836 41.7753),170316608001,IL,Cook,Chicago,Marquette Park,403148
4828525,"6127 S King Dr 1, Chicago, IL 60637",1200,Apt,1.0,3.0,Yes,Available Now,(847) 322-2888,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828525,41.783,-87.6153,POINT (-87.6153 41.783),170314206001,IL,Cook,Chicago,West Woodlawn,403353
4828581,"4901 S Michigan Ave , Chicago, IL 60615",1253,Apt,1.0,2.0,Yes,Available Now,(708) 872-5164,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4828581,41.8055,-87.6223,POINT (-87.6223 41.8055),170313818001,IL,Cook,Chicago,Bronzeville,403145
4828583,"5255 S Prairie Ave , Chicago, IL 60615",1515,Apt,1.0,3.0,Yes,Available Now,(708) 872-5164,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828583,41.8001,-87.6193,POINT (-87.6193 41.8001),170318361001,IL,Cook,Chicago,Washington Park,275927
4828607,"5219 S Calumet Ave , Chicago, IL 60615",1512,Apt,1.0,3.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828607,41.7996,-87.6173,POINT (-87.6173 41.7996),170318361003,IL,Cook,Chicago,Washington Park,275927
4828620,"7158 S East End Ave , Chicago, IL 60649",1253,Apt,1.0,3.0,Yes,Available Now,(708) 872-5164,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828620,41.766,-87.584,POINT (-87.584 41.766),170314305003,IL,Cook,Chicago,South Shore,269608
4828628,"851 N Drake Ave , Chicago, IL 60651",1250,House,1.0,2.0,Yes,Available Now,(520) 334-9695,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-House/4828628,41.897,-87.7149,POINT (-87.7149 41.897),170312311001,IL,Cook,Chicago,Humboldt Park,269585
4828654,"1424 E 67th Pl 3, Chicago, IL 60637",1050,Apt,1.0,3.0,Yes,Available Now,(773) 336-2186,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828654,41.7727,-87.5901,POINT (-87.59010000000001 41.7727),170314303001,IL,Cook,Chicago,Grand Crossing,276349
4828662,"10627 S Champlain Ave , Chicago, IL 60628",1200,Townhouse,1.0,3.0,Yes,Available Now,(312) 260-9903,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Townhouse-Villa/4828662,41.7011,-87.6077,POINT (-87.60769999999999 41.7011),170315002002,IL,Cook,Chicago,Roseland,275251
4828740,"702 E 50th Pl 301, Chicago, IL 60615",1500,Apt,1.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4828740,41.8033,-87.6086,POINT (-87.6086 41.8033),170318436001,IL,Cook,Chicago,Bronzeville,403145
4828763,"1033 N Mason Ave , Chicago, IL 60651",1088,Apt,1.0,1.0,Yes,Available Now,(844) 333-9700,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4828763,41.8994,-87.774,POINT (-87.774 41.8994),170312513005,IL,Cook,Chicago,South Austin,403120
4828829,"7649 S Phillips Ave 3, Chicago, IL 60649",1000,Apt,1.0,2.0,Yes,Available Now,(312) 778-1262,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4828829,41.7556,-87.5647,POINT (-87.5647 41.7556),170314313023,IL,Cook,Chicago,South Shore,269608
4828919,"8349 S Colfax Ave 1, Chicago, IL 60617",975,House,1.0,2.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-House/4828919,41.7431,-87.561,POINT (-87.56100000000001 41.7431),170314603023,IL,Cook,Chicago,South Chicago,140437
4828920,"8349 S Colfax Ave 2, Chicago, IL 60617",975,House,1.0,2.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-House/4828920,41.7431,-87.561,POINT (-87.56100000000001 41.7431),170314603023,IL,Cook,Chicago,South Chicago,140437
4828923,"7044 S Woodlawn Ave 1, Chicago, IL 60637",1250,Apt,1.0,3.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4828923,41.7664,-87.5955,POINT (-87.5955 41.7664),170318418002,IL,Cook,Chicago,Grand Crossing,276349
4828929,"321 W 109th Pl , Chicago, IL 60628",1750,House,2.0,6.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4828929,41.695,-87.6313,POINT (-87.6313 41.695),170314910005,IL,Cook,Chicago,Roseland,275251
4828934,"10112 S Yale Ave , Chicago, IL 60628",1450,House,1.0,3.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4828934,41.7103,-87.6298,POINT (-87.6298 41.7103),170314907003,IL,Cook,Chicago,Fernwood,403377
4828964,"32 W 109th St , Chicago, IL 60628",1550,House,1.5,5.0,Yes,Available Now,(312) 872-0232,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-1-full-bathroom-rental-House/4828964,41.6964,-87.6245,POINT (-87.6245 41.6964),170314910002,IL,Cook,Chicago,Roseland,275251
