,Address,Monthly Rent,Property Type,Bath,Bed,Voucher Necessary,Availability,Contact,URL,Lat,Long
4806272,"1257 North Karlov Avenue Chicago Il Usa 3, Chicago, IL 60651",1050,Apt,1.0,2.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806272,41.904,-87.7286
4806274,"4920 W Monroe St 2, Chicago, IL 60644",1550,Apt,1.0,4.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4806274,41.8797,-87.7482
4806285,"214 S Lavergne Ave 1, Chicago, IL 60644",1250,Apt,1.0,2.0,Yes,Available Now,(773) 669-4624,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806285,41.8782,-87.7494
4806409,"8010 S Saint Lawrence Ave 1, Chicago, IL 60619",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806409,41.749,-87.6102
4806422,"8929 S University Ave , Chicago, IL 60619",1450,House,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-House/4806422,41.7322,-87.5959
4806505,"2116 N Winchester Ave 1, Chicago, IL 60614",2000,Apt,1.0,3.0,Yes,Available Now,(773) 297-1528,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4806505,41.9202,-87.6767
4806582,"1619 S Harding Ave 2, Chicago, IL 60623",1000,Apt,1.0,3.0,Yes,Available Now,(773) 675-1335,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4806582,41.8583,-87.7234
4806603,"8920 S Loomis St 0, Chicago, IL 60620",1251,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4806603,41.7315,-87.6584
4806659,"7042 S Honore St 2, Chicago, IL 60636",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806659,41.7654,-87.6702
4806661,"5737 W 63rd Pl 1, Chicago, IL 60638",1675,Apt,1.0,3.0,Yes,Available Now,(708) 441-9060,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4806661,41.7768,-87.7656
4806668,"5737 W 63rd Pl 2, Chicago, IL 60638",1675,Apt,2.0,2.0,Yes,Available Now,(708) 441-9060,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4806668,41.7768,-87.7656
4806671,"5737 W 63rd Pl 3, Chicago, IL 60638",1500,Apt,1.0,2.0,Yes,Available Now,(708) 441-9060,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806671,41.7768,-87.7656
4806674,"1243 W 111th Pl , Chicago, IL 60643",1600,House,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-House/4806674,41.6911,-87.6539
4806715,"6604 S California Ave 2, Chicago, IL 60629",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4806715,41.7734,-87.6935
4806719,"6604 S California Ave 3, Chicago, IL 60629",950,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806719,41.7734,-87.6935
4806722,"6604 S California Ave 1, Chicago, IL 60629",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806722,41.7734,-87.6935
4806755,"4901 S Michigan Ave , Chicago, IL 60615",1253,Apt,1.0,2.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806755,41.8055,-87.6223
4806797,"4235 W 21st Pl 2, Chicago, IL 60623",1350,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4806797,41.8523,-87.7311
4806864,"617 W Marquette Rd , Chicago, IL 60621",1512,Apt,1.0,3.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4806864,41.7723,-87.6405
4806888,"4117 W Crestline St , Chicago, IL 60652",1000,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806888,41.7441,-87.7241
4806892,"7848 S Coles Ave 3w, Chicago, IL 60649",1100,Apt,1.0,1.0,Yes,Available Now,(773) 789-8830,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4806892,41.7533,-87.5519
4806933,"4901 S Michigan Ave 1, Chicago, IL 60615",1253,Apt,1.0,2.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4806933,41.8055,-87.6223
4806981,"8016 S Vernon Ave 2, Chicago, IL 60619",1100,Apt,1.0,1.0,Yes,Available Now,(773) 789-8830,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4806981,41.7487,-87.614
4807008,"7238 S Cornell Ave 1, Chicago, IL 60649",1507,Apt,2.0,3.0,Yes,Available Now,(773) 983-0639,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4807008,41.7631,-87.585
4807107,"6940 S Clyde Ave 201, Chicago, IL 60649",1200,Duplex,2.0,3.0,Yes,Available Now,(773) 947-8370,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Duplex/4807107,41.7685,-87.5743
4807182,"5740 S Peoria St , Chicago, IL 60621",900,Apt,1.0,4.0,Yes,Available Now,(770) 895-4299,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4807182,41.7894,-87.6478
4807200,"4260 W Ford City Dr 204, Chicago, IL 60652",1550,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4807200,41.7539,-87.7305
4807216,"6016 S Calumet Ave , Chicago, IL 60637",1200,Apt,1.0,3.0,Yes,Available Now,(773) 800-0151,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4807216,41.7851,-87.6177
4807219,"6619 S Greenwood Ave , Chicago, IL 60637",1250,Apt,1.0,1.0,Yes,Available Now,(773) 800-0151,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4807219,41.7747,-87.5996
4807487,"6204 S Paulina St , Chicago, IL 60636",1300,House,2.0,4.0,Yes,Available Now,(708) 724-8362,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4807487,41.781,-87.6669
4807509,"8518 S Givins Ct , Chicago, IL 60620",1600,House,2.0,6.0,Yes,Available Now,(773) 469-1009,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/6-bedroom-2-bathroom-rental-House/4807509,41.7391,-87.6431
4807573,"4548 S King Dr 3, Chicago, IL 60653",1500,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4807573,41.8119,-87.6165
4807638,"4021 W 21st St 2, Chicago, IL 60623",1300,Apt,1.0,3.0,Yes,Available Now,(312) 918-5955,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4807638,41.8532,-87.7256
4807761,"5312 W Jackson Blvd , Chicago, IL 60644",1500,Apt,1.5,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-full-bathroom-rental-Apt/4807761,41.8768,-87.7582
4807810,"652 N Monticello Ave 1, Chicago, IL 60624",1250,Apt,1.0,3.0,Yes,Available Now,(773) 669-4624,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4807810,41.8933,-87.7177
4807935,"6653 W 63rd St , Chicago, IL 60638",1500,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4807935,41.7773,-87.7884
4807947,"5018 W Chicago Ave 2, Chicago, IL 60651",1450,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4807947,41.8953,-87.7515
4807962,"7813 S Aberdeen St 1, Chicago, IL 60620",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4807962,41.7519,-87.6511
4808062,"6636 S Woodlawn Ave 101, Chicago, IL 60637",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808062,41.774,-87.5963
4808067,"6636 S Woodlawn Ave , Chicago, IL 60637",1400,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808067,41.774,-87.5963
4808073,"1255 S Kolin Ave 3, Chicago, IL 60623",1390,Apt,2.0,3.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4808073,41.8645,-87.7334
4808078,"3907 W Arthington St 2, Chicago, IL 60624",1550,Apt,1.0,4.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4808078,41.8696,-87.7232
4808081,"3048 W Jackson Blvd 2, Chicago, IL 60612",1550,Apt,1.0,4.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4808081,41.8776,-87.703
4808086,"29 N Mayfield Ave , Chicago, IL 60644",1550,Apt,1.0,4.0,Yes,Available Now,(773) 709-6316,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4808086,41.8811,-87.7715
4808142,"9523 S Princeton Ave 0, Chicago, IL 60628",1150,House,1.0,2.0,Yes,Available Now,(773) 260-2631,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-House/4808142,41.7209,-87.6308
4808168,"8018 S Exchange Ave 1, Chicago, IL 60617",800,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808168,41.7495,-87.5531
4808182,"7421 S Yates Blvd 2w, Chicago, IL 60649",850,Apt,1.0,1.0,Yes,Available Now,(773) 789-8830,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4808182,41.7601,-87.566
4808210,"1416 W Devon Ave 2, Chicago, IL 60660",1380,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808210,41.9982,-87.6662
4808216,"1662 W Farwell Ave 1, Chicago, IL 60626",955,Apt,1.0,0.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/0-bedroom-1-bathroom-rental-Apt/4808216,42.0068,-87.6725
4808289,"5114 W Adams St , Chicago, IL 60644",1300,Apt,1.0,2.0,Yes,Available Now,(773) 317-2030,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808289,41.8787,-87.7542
4808346,"6552 S Honore St 2, Chicago, IL 60636",950,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4808346,41.7742,-87.6704
4808411,"1351 W Touhy Ave 2, Chicago, IL 60626",1380,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808411,42.0122,-87.6655
4808412,"1351 W Touhy Ave , Chicago, IL 60626",1130,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4808412,42.0122,-87.6655
4808413,"6748 N Ashland Ave 610, Chicago, IL 60626",1020,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4808413,42.0051,-87.6708
4808450,"9124 S Dauphin Ave 1, Chicago, IL 60619",1100,Apt,1.0,1.0,Yes,Available Now,(773) 789-8830,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4808450,41.7287,-87.6034
4808522,"1936 N Whipple St , Chicago, IL 60647",2200,House,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-House/4808522,41.9167,-87.7042
4808577,"1936 N Whipple St , Chicago, IL 60647",1200,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4808577,41.9167,-87.7042
4808607,"7816 S Cornell Ave , Chicago, IL 60649",1253,Apt,1.0,2.0,Yes,Available Now,(773) 337-9959,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808607,41.7526,-87.5849
4808652,"2343 W Glenlake Ave 1e, Chicago, IL 60659",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808652,41.9921,-87.6888
4808670,"6336 S Elizabeth St 1, Chicago, IL 60636",1500,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4808670,41.7785,-87.656
4808728,"5927 S Carpenter St 2, Chicago, IL 60621",1000,Apt,1.0,4.0,Yes,Available Now,(630) 595-5725,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-1-bathroom-rental-Apt/4808728,41.7861,-87.6508
4808796,"4700 W Van Buren St , Chicago, IL 60644",1500,Apt,2.0,4.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-Apt/4808796,41.8753,-87.7428
4808858,"6459 N Oakley Ave 2, Chicago, IL 60645",2000,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4808858,41.9994,-87.6873
4808867,"4314 W Shakespeare Ave 3, Chicago, IL 60639",1650,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4808867,41.92,-87.7346
4808900,"5248 S Paulina St 3, Chicago, IL 60609",900,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4808900,41.798,-87.6674
4808904,"8134 S Evans Ave 2, Chicago, IL 60619",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4808904,41.7466,-87.6066
4809004,"3932 W Arthington St 2, Chicago, IL 60624",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4809004,41.8701,-87.7242
4809013,"6636 S Woodlawn Ave 1, Chicago, IL 60637",1300,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809013,41.774,-87.5963
4809018,"6636 S Woodlawn Ave , Chicago, IL 60637",1400,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809018,41.774,-87.5963
4809019,"7548 S Colfax Ave , Chicago, IL 60649",1512,Apt,1.0,3.0,Yes,Available Now,(708) 872-5164,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809019,41.7576,-87.5619
4809033,"1032 N Lawndale Ave 2, Chicago, IL 60651",1200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809033,41.9001,-87.7192
4809054,"7932 S Wabash Ave 3, Chicago, IL 60619",1253,Apt,1.0,2.0,Yes,Available Now,(773) 789-8830,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809054,41.7499,-87.6231
4809058,"7130 S Jeffery Blvd 206, Chicago, IL 60649",1088,Apt,1.0,1.0,Yes,Available Now,(773) 789-8830,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4809058,41.7651,-87.5766
4809204,"7137 S Eberhart Ave 2, Chicago, IL 60619",1300,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4809204,41.7647,-87.6125
4809205,"7821 S Phillips Ave , Chicago, IL 60649",1110,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4809205,41.7529,-87.5647
4809232,"116 W 116th St , Chicago, IL 60628",1500,House,2.0,5.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/5-bedroom-2-bathroom-rental-House/4809232,41.6827,-87.626
4809281,"7754 S Seeley Ave 3, Chicago, IL 60620",1450,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809281,41.7522,-87.6747
4809288,"7806 S Winchester Ave 3, Chicago, IL 60620",1515,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809288,41.7517,-87.6723
4809289,"1301 S Avers Ave 3, Chicago, IL 60623",1000,Apt,1.0,3.0,Yes,Available Now,(312) 248-7280,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809289,41.8643,-87.7211
4809307,"3515 W Lexington St 1, Chicago, IL 60624",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4809307,41.8716,-87.7138
4809310,"3515 W Lexington St 3, Chicago, IL 60624",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4809310,41.8716,-87.7138
4809312,"3515 W Lexington St 2, Chicago, IL 60624",1400,Apt,2.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-2-bathroom-rental-Apt/4809312,41.8716,-87.7138
4809402,"7841 S Hoyne Ave 2, Chicago, IL 60620",1210,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809402,41.7508,-87.6753
4809533,"8218 S Indiana Ave 3, Chicago, IL 60619",1250,Apt,1.0,2.0,Yes,Available Now,(773) 418-3670,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809533,41.745,-87.6201
4809609,"8115 S Paulina St 3, Chicago, IL 60620",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809609,41.7461,-87.6655
4809633,"10815 S Avenue L 1st Fl, Chicago, IL 60617",1200,Apt,1.0,3.0,Yes,Available Now,(773) 629-2825,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809633,41.6986,-87.5362
4809635,"10812 S Avenue L 2nd Floor, Chicago, IL 60617",1100,Apt,1.0,3.0,Yes,Available Now,(773) 629-2825,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809635,41.6987,-87.5368
4809638,"9728 S Marquette Ave , Chicago, IL 60617",1650,House,2.0,4.0,Yes,Available Now,(773) 629-2825,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/4-bedroom-2-bathroom-rental-House/4809638,41.7181,-87.5583
4809685,"1545 E 85th St 1, Chicago, IL 60619",1100,Apt,1.0,2.0,Yes,Available Now,(773) 490-2531,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809685,41.7404,-87.587
4809696,"7526 S Colfax Ave 3a, Chicago, IL 60649",875,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809696,41.7581,-87.5618
4809711,"7746 S Jeffery Blvd 3, Chicago, IL 60649",1025,Apt,1.0,1.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4809711,41.7538,-87.5764
4809715,"1961 E 72nd St 1, Chicago, IL 60649",1050,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809715,41.7642,-87.577
4809739,"6909 N Ridge Blvd 1d, Chicago, IL 60645",1250,Apt,1.0,1.0,Yes,Available Now,(224) 415-5576,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/1-bedroom-1-bathroom-rental-Apt/4809739,42.0068,-87.6805
4809748,"3014 N Haussen Ct , Chicago, IL 60618",1400,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809748,41.9359,-87.7246
4809769,"7137 S Eberhart Ave 1, Chicago, IL 60619",1200,Apt,2.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4809769,41.7647,-87.6125
4809861,"7026 S Saint Lawrence Ave 1st Fl, Chicago, IL 60637",850,House,1.0,2.0,Yes,Available Now,(773) 577-6074,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-House/4809861,41.7668,-87.6107
4809900,"4109 W Wilcox St B, Chicago, IL 60624",1200,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809900,41.8786,-87.7285
4809918,"10533 S State St 2, Chicago, IL 60628",925,Apt,1.0,3.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/3-bedroom-1-bathroom-rental-Apt/4809918,41.7025,-87.6231
4809962,"7330 S Kenwood Ave 1st Fl, Chicago, IL 60619",1200,Apt,1.0,2.0,Yes,Check Availability,,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-1-bathroom-rental-Apt/4809962,41.7614,-87.5923
4809998,"5022 W Washington Blvd 1, Chicago, IL 60644",1275,Apt,2.0,2.0,Yes,Available Now,(773) 768-8300,http://chicagoha.gosection8.com/Section-8-housing-in-Chicago-IL/2-bedroom-2-bathroom-rental-Apt/4809998,41.882,-87.7512
